SrcPort,DstPort,Protocol,FlowDurationMs,TotFwdPkts,TotBwdPkts,TotLenFwdBytes,TotLenBwdBytes,FlowBytsPerS,FlowPktsPerS,SYNFlagCnt,ACKFlagCnt,RSTFlagCnt,Label,IsInjectedOutlier
15905.0,443.0,6,2772.751991828634,37.0,25.0,6364.0,26475.0,11843.468184957514,22.360456392319065,1,4,1,WEB,False
47320.0,443.0,6,6328.7158419953885,63.0,11.0,49329.0,7843.0,9033.744195090005,11.692735437568397,2,5,0,BULK,False
40939.0,22.0,6,1851.4085147361684,117.0,41.0,79911.0,37679.0,63513.80533472212,85.3404306734084,1,4,0,BULK,False
46066.0,443.0,6,3774.93611062744,57.0,11.0,11343.0,9988.0,5650.6916607005915,18.013549900503502,0,4,0,WEB,False
33404.0,443.0,6,2190.177183776565,26.0,67.0,5772.0,51992.0,26374.12188743398,42.46231797540614,2,6,1,WEB,False
57895.0,3478.0,6,2132.8396119534086,80.0,483.0,16960.0,321678.0,158773.30770777032,263.96734046230694,2,5,0,VIDEO,False
14927.0,4500.0,17,2706.4076140304105,291.0,139.0,58491.0,26827.0,31524.445747824197,158.8822015467358,0,0,0,VPN,False
8254.0,443.0,6,4344.555375443715,54.0,21.0,5886.0,6090.0,2756.5536551083496,17.26298631706131,0,4,0,WEB,False
52454.0,1935.0,6,2849.307709895633,167.0,508.0,38577.0,660908.0,245492.9657371479,236.89965027495205,1,6,1,VIDEO,False
28322.0,443.0,17,2613.5382678736896,24.0,62.0,5928.0,41168.0,18020.01546291348,32.905582848024444,0,0,0,WEB,False
22475.0,443.0,6,3768.43814353528,59.0,65.0,17346.0,26130.0,11536.875051162157,32.90487869960685,0,5,0,WEB,False
46156.0,20000.0,17,12380.624724573909,182.0,313.0,14742.0,20658.0,2859.306439499427,39.98182733198352,0,0,0,VOIP,False
16882.0,443.0,17,1528.4599467488283,60.0,257.0,14400.0,238496.0,165458.04850034343,207.398303550111,0,0,0,VIDEO,False
37537.0,443.0,6,1834.6862020926103,52.0,52.0,15756.0,22880.0,21058.64204785127,56.685442928267214,2,2,0,WEB,False
39180.0,443.0,6,2527.1776956050307,55.0,30.0,13200.0,16920.0,11918.433773921455,33.634358259738505,1,4,0,WEB,False
30555.0,443.0,6,6955.0782772033845,183.0,41.0,93513.0,52644.0,21014.429194716307,32.20668281106244,0,3,0,BULK,False
38852.0,443.0,6,826.5307365499509,27.0,16.0,7992.0,13472.0,25968.786217913188,52.02468353383651,2,9,0,WEB,False
10413.0,80.0,6,3098.0540788995654,39.0,40.0,5070.0,18360.0,7562.811817772523,25.499877661290196,1,8,1,WEB,False
58959.0,21.0,17,2612.0069470028443,136.0,15.0,93432.0,9015.0,39221.56490339857,57.809953443372514,0,0,0,BULK,False
46935.0,443.0,6,10225.071149708496,75.0,43.0,64125.0,54180.0,11570.09063974804,11.540261996452124,0,6,0,BULK,False
1.0,1.0,255,39364.1908261713,1160.0,1560.0,684400.0,1950000.0,401542.61190836184,1036.4750079626708,1,8,1,WEB,True
53571.0,443.0,6,9648.51274318597,37.0,1048.0,8954.0,969400.0,101399.46186949268,112.452564336017,1,6,0,VIDEO,False
37086.0,20000.0,17,6669.660613327998,214.0,89.0,34454.0,17533.0,7794.549530168635,45.42959793104231,0,0,0,VOIP,False
13897.0,443.0,6,3602.443699589646,43.0,74.0,3741.0,20128.0,6625.780162149076,32.47795378823754,2,1,0,WEB,False
35031.0,443.0,6,3024.636064632277,56.0,44.0,56000.0,33176.0,29483.21652404871,33.061828882265075,1,2,1,BULK,False
31649.0,80.0,6,3391.922433989168,21.0,23.0,7875.0,23506.0,9251.685618026788,12.971994748197272,0,6,1,WEB,False
35227.0,3478.0,6,3557.0027487438,171.0,711.0,36423.0,637056.0,189338.9034455617,247.9615739154234,1,2,1,VIDEO,False
50402.0,443.0,6,947.6011991576106,156.0,115.0,187668.0,140760.0,346588.83957931114,285.9852860474543,1,5,0,BULK,False
51469.0,1935.0,6,3463.3721206414875,92.0,899.0,25852.0,972718.0,288323.04621515644,286.13731515989866,0,9,0,VIDEO,False
17462.0,443.0,6,4184.292594713342,12.0,37.0,4176.0,16317.0,4897.602052469263,11.710462136875709,1,5,1,WEB,False
49266.0,3478.0,6,8142.614623986728,73.0,681.0,13651.0,581574.0,73099.98415577356,92.599249113282,1,1,1,VIDEO,False
55258.0,443.0,6,4380.156746019625,45.0,10.0,10305.0,3640.0,3183.676020880354,12.556628264497633,2,5,1,WEB,False
1725.0,4500.0,6,1990.3859590182817,121.0,313.0,28193.0,87640.0,58196.25056897625,218.04816198264476,0,7,1,VPN,False
1108.0,443.0,6,10986.606364380124,22.0,57.0,4532.0,29355.0,3084.3919292371897,7.190573447331956,1,8,0,WEB,False
60581.0,20000.0,17,2016.1859277327849,320.0,155.0,37440.0,28210.0,32561.481109941033,235.59335151899452,0,0,0,VOIP,False
56669.0,5060.0,17,5392.849818818513,72.0,63.0,6840.0,11844.0,3464.5874867127977,25.03314658029478,0,0,0,VOIP,False
47490.0,443.0,6,2482.148366154999,230.0,58.0,68540.0,25868.0,38034.79328121059,116.02851945797654,1,6,1,VPN,False
47684.0,4500.0,6,3068.452326029551,309.0,171.0,127926.0,65322.0,62978.980758698905,156.43065265449306,0,3,0,VPN,False
65154.0,8080.0,6,2231.1177119640492,19.0,64.0,6175.0,28288.0,15446.518045729768,37.20108515786701,1,7,1,WEB,False
18483.0,443.0,6,1624.5639775930556,380.0,398.0,132620.0,223278.0,219072.93582078337,478.8977293173028,1,4,0,VPN,False
64672.0,443.0,6,2319.1271692387777,27.0,52.0,8478.0,51948.0,26055.492256525988,34.06453990443771,0,7,1,WEB,False
9705.0,500.0,6,3360.7651944276913,233.0,331.0,69667.0,137696.0,61701.12697662357,167.8189243732763,2,4,0,VPN,False
50771.0,443.0,17,7351.346474501896,163.0,442.0,48085.0,449072.0,67628.0191287931,82.29784871362533,0,0,0,VIDEO,False
47568.0,1194.0,6,3567.185136831517,157.0,142.0,81326.0,35926.0,32869.61441652193,83.81959122693053,0,5,1,VPN,False
28857.0,20000.0,6,5039.077924375613,189.0,264.0,13608.0,35904.0,9825.607133498532,89.89739924613902,2,2,1,VOIP,False
10807.0,21.0,6,3092.229983309968,97.0,38.0,118728.0,24434.0,46297.332595797845,43.657813528958165,0,3,0,BULK,False
13580.0,10000.0,17,1616.1545978885597,111.0,429.0,20646.0,72072.0,57369.511630342975,334.126450962976,0,0,0,VOIP,False
31989.0,80.0,6,2137.6832420622645,15.0,13.0,2040.0,4771.0,3186.1596077393096,13.09829232369706,1,6,0,WEB,False
0.0,31337.0,255,76504.93275557988,2240.0,4660.0,1640800.0,10916050.0,984787.4808373711,1352.853943819083,0,0,0,VIDEO,True
56080.0,4500.0,6,3067.4979847318573,184.0,104.0,51520.0,12168.0,20762.197829305904,93.88759224406638,0,6,1,VPN,False
45205.0,443.0,6,1300.7783898901148,107.0,30.0,158360.0,37530.0,150594.44523563163,105.32155289847124,1,1,0,BULK,False
6927.0,5060.0,17,4503.455519783641,182.0,235.0,25480.0,22795.0,10719.546310145251,92.5955631554753,0,0,0,VOIP,False
38109.0,20.0,6,6440.457400662281,62.0,40.0,75206.0,30920.0,16478.02219592151,15.83738446736892,2,2,0,BULK,False
64206.0,3478.0,6,4834.20062009129,183.0,972.0,22875.0,988524.0,209217.42382733393,238.9226452869448,1,2,1,VIDEO,False
46192.0,443.0,6,7827.956620158569,70.0,127.0,97090.0,187579.0,36365.684406952365,25.166209977797426,2,8,0,BULK,False
34532.0,443.0,17,4700.354621923721,26.0,70.0,6214.0,18620.0,5283.431144570992,20.423990894693375,0,0,0,WEB,False
2001.0,443.0,6,7761.376376669019,163.0,634.0,48737.0,700570.0,96543.0567511768,102.68797199370606,1,1,0,VIDEO,False
16995.0,3478.0,6,12782.226567281998,199.0,433.0,46765.0,575457.0,48678.68651246328,49.44365495896448,0,7,1,VIDEO,False
49325.0,80.0,6,3520.754540204709,26.0,61.0,10270.0,15555.0,7335.075395088021,24.71061217319101,1,7,0,WEB,False
60014.0,1935.0,6,7102.742567382385,44.0,709.0,4048.0,972039.0,137423.95852588574,106.0153867124467,2,5,1,VIDEO,False
40947.0,20000.0,17,3124.8875237093484,108.0,274.0,11772.0,20550.0,10343.412284366856,122.24439987092812,0,0,0,VOIP,False
19304.0,500.0,6,2408.040833189327,384.0,86.0,145920.0,31562.0,73703.89968218861,195.17941453571993,0,8,0,VPN,False
32038.0,500.0,6,1352.6696049918226,153.0,163.0,87363.0,60310.0,109171.52233999725,233.61210958969568,1,3,1,VPN,False
57060.0,4500.0,6,1222.8965544251896,150.0,324.0,34800.0,104004.0,113504.28578584349,387.6043302966039,2,4,1,VPN,False
62518.0,443.0,6,1043.020335864578,59.0,22.0,6431.0,26048.0,31139.373685439772,77.6590802832791,2,7,0,WEB,False
18542.0,443.0,6,2097.3658343308175,33.0,38.0,12474.0,26106.0,18394.5019836319,33.851986543231334,2,9,1,WEB,False
33594.0,3478.0,6,3341.249397963494,26.0,1163.0,3328.0,1370014.0,411026.48633084906,355.8549088627447,0,7,1,VIDEO,False
62753.0,20000.0,17,7047.297528854022,462.0,235.0,51282.0,34310.0,12145.364893359105,98.90316070043104,0,0,0,VOIP,False
48930.0,443.0,6,1813.0213580417103,136.0,1028.0,20536.0,610632.0,348130.4824129266,642.022221545843,0,3,1,VIDEO,False
18871.0,10000.0,17,5260.102934992691,80.0,275.0,13360.0,33825.0,8970.356774979264,67.48917357460292,0,0,0,VOIP,False
7.0,12345.0,255,38473.14149990711,920.0,780.0,844100.0,1677000.0,393172.9879671126,662.8000471461777,0,1,0,WEB,True
51055.0,443.0,6,3543.5859346144207,15.0,32.0,2370.0,36704.0,11026.683343084118,13.263400653246496,1,9,0,WEB,False
48231.0,443.0,6,3359.5670090970975,58.0,75.0,16472.0,72000.0,26334.345991740567,39.5884349500576,2,7,0,WEB,False
30528.0,443.0,6,3414.8359274411914,115.0,61.0,161345.0,62830.0,65647.37069753716,51.53981149890282,1,2,1,BULK,False
1897.0,443.0,6,814.8342556947855,9.0,7.0,1764.0,5775.0,9252.188340525416,19.6358951384012,1,7,1,WEB,False
32941.0,443.0,6,2556.86992782738,364.0,263.0,46228.0,73377.0,46777.89773280747,245.2217037621361,2,2,0,VPN,False
16700.0,1935.0,17,7234.630152178708,161.0,669.0,36064.0,533862.0,78777.48938255908,114.72597528016628,0,0,0,VIDEO,False
47647.0,443.0,17,1497.8235313524024,14.0,61.0,1806.0,16226.0,12038.801382509124,50.07265437489931,0,0,0,WEB,False
3292.0,443.0,6,2129.703055069904,33.0,55.0,3993.0,55825.0,28087.483772725565,41.32031448727557,0,6,0,WEB,False
6395.0,500.0,6,4630.258818728291,376.0,221.0,61288.0,107406.0,36432.95258521469,128.93447717982363,2,2,0,VPN,False
21137.0,21.0,6,1482.5879979722115,18.0,14.0,23238.0,7924.0,21018.651198189506,21.58387903029536,2,3,1,BULK,False
2907.0,443.0,6,3458.385213158781,151.0,77.0,137863.0,78925.0,62684.74638832746,65.92672185055751,2,4,1,BULK,False
15766.0,443.0,6,2224.5404339218453,49.0,1273.0,12103.0,886008.0,403728.78204629355,594.2800498659966,2,9,1,VIDEO,False
14140.0,443.0,6,1435.1043703988337,29.0,75.0,4814.0,74925.0,55563.20616446839,72.46859681090449,0,9,1,WEB,False
36789.0,443.0,17,3395.0085138401705,15.0,47.0,2565.0,40514.0,12688.922523870897,18.26210442396517,0,0,0,WEB,False
35421.0,3478.0,6,3505.3865762901833,53.0,249.0,9752.0,131721.0,40358.7441558938,86.15312275190267,0,2,0,VIDEO,False
1.0,19.0,255,19308.387016803328,5420.0,5520.0,4918650.0,5989200.0,3389568.478353162,8498.897388849222,0,5,0,VPN,True
32220.0,443.0,17,3956.451576046644,46.0,60.0,16146.0,18300.0,8706.286261291501,26.791683902249872,0,0,0,WEB,False
42597.0,500.0,6,3914.685931529271,183.0,294.0,80886.0,65268.0,37334.79583198772,121.84885539812898,2,4,0,VPN,False
37316.0,21.0,6,2154.6233647231907,169.0,159.0,163592.0,89199.0,117324.9135504834,152.23078212657316,0,5,1,BULK,False
31337.0,1.0,255,15921.964733932473,2840.0,4580.0,2967800.0,2038100.0,1886412.9208871657,6990.34333136038,2,1,0,VPN,True
8614.0,4500.0,6,4830.65425854361,128.0,386.0,69248.0,186438.0,52929.8903037384,106.4038062941324,2,8,0,VPN,False
44161.0,500.0,6,1652.0664312439203,256.0,376.0,130816.0,159048.0,175455.4142122163,382.5512025712772,2,5,1,VPN,False
40279.0,443.0,6,1775.123310182703,31.0,42.0,6758.0,11130.0,10077.04642116321,41.123903664183494,2,3,1,WEB,False
28599.0,4500.0,17,1800.8445183741023,349.0,195.0,99116.0,84825.0,102141.5220043936,302.08049304064957,0,0,0,VPN,False
48480.0,8080.0,6,5162.989464395298,101.0,628.0,9393.0,591576.0,116399.42404383484,141.1972666276557,2,4,0,VIDEO,False
6783.0,20000.0,17,3319.168316486526,386.0,102.0,58286.0,20094.0,23614.34929668418,147.0247825565435,0,0,0,VOIP,False
55821.0,1935.0,17,3682.6782215100666,51.0,1012.0,8160.0,1156716.0,316312.1863854691,288.6486236541517,0,0,0,VIDEO,False
61702.0,22.0,6,5768.029737754918,44.0,37.0,63492.0,42032.0,18294.635221675013,14.04292343879758,2,2,0,BULK,False
34729.0,443.0,6,1813.3063388711544,398.0,37.0,66068.0,16058.0,45290.74775700958,239.89327709007097,2,8,0,VPN,False
26518.0,443.0,6,1244.2147507251368,41.0,45.0,16236.0,39420.0,44731.82781956515,69.11990068424973,1,2,1,WEB,False
34285.0,443.0,6,2976.821825166342,17.0,18.0,2040.0,19530.0,7245.98288605825,11.757505842004578,2,8,1,WEB,False
30177.0,20.0,17,1489.0376704249102,65.0,44.0,82940.0,37312.0,80758.19865973237,73.20164033788069,0,0,0,BULK,False
23763.0,4500.0,6,3815.7323257576622,357.0,230.0,63546.0,93150.0,41065.773650379415,153.8367867257155,0,8,0,VPN,False
65230.0,443.0,6,5819.728265447369,58.0,883.0,13688.0,564237.0,99304.4646828668,161.69139813397527,0,5,0,VIDEO,False
61034.0,20.0,17,1613.5334670094862,21.0,186.0,11655.0,159216.0,105898.6401544502,128.28987079124713,0,0,0,BULK,False
44220.0,3478.0,6,1830.5179149787664,153.0,425.0,32589.0,469200.0,274124.05849402497,315.7576308160331,2,9,1,VIDEO,False
35580.0,443.0,6,5749.109100455233,98.0,539.0,11760.0,570801.0,101330.6565975363,110.7997759078116,0,7,1,VIDEO,False
7992.0,443.0,6,1745.0766239529978,16.0,47.0,4720.0,30738.0,20318.878560002435,36.10156662192322,2,8,0,WEB,False
58032.0,10000.0,17,3010.8125523090284,222.0,231.0,15540.0,45969.0,20429.368793759015,150.45772266778576,0,0,0,VOIP,False
6625.0,443.0,6,1770.6306932171676,304.0,231.0,83904.0,123816.0,117314.1303806164,302.15222296182253,1,2,1,VPN,False
23245.0,8080.0,6,4133.646417265547,33.0,8.0,2310.0,8320.0,2571.5794064050265,9.91860354304855,2,7,1,WEB,False
8197.0,443.0,6,7093.273400813219,63.0,79.0,84168.0,55221.0,19650.870920049343,20.01896613539811,2,7,1,BULK,False
51967.0,1935.0,17,4654.960447221176,81.0,921.0,21465.0,1191774.0,260633.578685777,215.25424573653547,0,0,0,VIDEO,False
43465.0,5060.0,17,3034.8701261168408,458.0,245.0,57708.0,22540.0,26441.988179137817,231.64088438258756,0,0,0,VOIP,False
23665.0,20000.0,17,5482.231290704695,185.0,489.0,17020.0,84108.0,18446.50373862662,122.94264219439069,0,0,0,VOIP,False
31647.0,443.0,6,2456.300479386815,111.0,121.0,110112.0,124146.0,95370.25374781492,94.4509851082698,2,9,0,BULK,False
31852.0,443.0,6,3475.064115540168,31.0,45.0,12121.0,12195.0,6997.280968503884,21.87010008250926,1,6,1,WEB,False
4172.0,443.0,6,6054.785485139899,26.0,58.0,4836.0,61016.0,10876.025279775617,13.873323870211255,0,9,1,WEB,False
15947.0,443.0,6,2793.724231042618,153.0,1192.0,29223.0,1337424.0,489184.6463635987,481.43620800326664,2,7,1,VIDEO,False
26708.0,443.0,6,8146.373985067529,12.0,49.0,3576.0,49539.0,6520.078761097991,7.487994058683563,2,5,0,WEB,False
63508.0,80.0,6,2390.5049106636347,51.0,75.0,13107.0,63750.0,32150.948386323755,52.70853008414059,1,3,1,WEB,False
56704.0,443.0,6,3654.3221682673816,35.0,47.0,9030.0,49209.0,15937.018499825585,22.43918193969158,1,6,1,WEB,False
58965.0,443.0,6,3207.4175864665744,11.0,35.0,1771.0,17990.0,6161.0312556057115,14.341755870546164,2,6,1,WEB,False
8229.0,8080.0,17,3336.110045721503,39.0,488.0,3354.0,424072.0,128121.07338850095,157.96841014758112,0,0,0,VIDEO,False
49799.0,22.0,6,3555.999681268924,79.0,83.0,88480.0,68724.0,44208.102950083296,45.55680948266898,2,1,1,BULK,False
9046.0,443.0,6,4608.640689536727,33.0,8.0,6237.0,9184.0,3346.1059429109364,8.896332511468025,1,4,1,WEB,False
10448.0,443.0,6,5391.573614671792,70.0,170.0,56840.0,111010.0,31131.91286922969,44.51390580050715,1,9,1,BULK,False
45786.0,3478.0,17,14090.287386087302,83.0,1229.0,13861.0,945101.0,68058.37054444152,93.1137856915157,0,0,0,VIDEO,False
46902.0,443.0,6,12285.86380047107,49.0,1189.0,10878.0,1137873.0,93501.85047273226,100.76621555519216,0,2,0,VIDEO,False
37130.0,8080.0,6,4557.490372725269,105.0,382.0,20580.0,399572.0,92189.33352321252,106.85705512720278,2,8,0,VIDEO,False
34393.0,1194.0,6,4203.817520839529,91.0,243.0,15652.0,70227.0,20428.81251963797,79.4515933063855,2,5,0,VPN,False
10187.0,3478.0,6,7885.266530523269,186.0,1374.0,42408.0,927450.0,122996.22292356932,197.8373202682951,1,8,0,VIDEO,False
22656.0,500.0,6,4173.812183321388,332.0,337.0,136120.0,110873.0,59176.83622348592,160.285123195848,2,2,1,VPN,False
19116.0,443.0,6,1883.3722130715455,144.0,130.0,151632.0,163020.0,167068.4094286608,145.48372228192753,1,8,0,BULK,False
22083.0,20000.0,17,4522.841412738538,245.0,60.0,32340.0,8220.0,8967.813880398982,67.43548406118565,0,0,0,VOIP,False
12492.0,3478.0,6,5829.594622725134,35.0,1192.0,10115.0,1200344.0,207640.3383661268,210.4777569295925,2,3,0,VIDEO,False
19497.0,443.0,17,2917.0252458975647,49.0,52.0,8232.0,39156.0,16245.317062869222,34.62431466510069,0,0,0,WEB,False
35923.0,443.0,17,3017.448462989316,9.0,57.0,2466.0,45201.0,15797.12150337024,21.872784509669916,0,0,0,WEB,False
26014.0,1194.0,6,4633.329239086934,358.0,84.0,202986.0,42000.0,52874.72298175774,95.3957677497364,1,6,0,VPN,False
65535.0,1.0,255,18895.275450094305,480.0,1360.0,433200.0,2492200.0,928930.62323219,1460.6825961810603,0,1,1,WEB,True
31198.0,20.0,6,6182.711403056156,68.0,102.0,88876.0,123420.0,34337.038583923015,27.49602705310939,1,3,0,BULK,False
43685.0,443.0,6,4045.571507459051,46.0,21.0,6854.0,9891.0,4139.093813847137,16.56131893268189,0,6,0,WEB,False
12001.0,4500.0,6,2919.6643629024056,130.0,146.0,31590.0,67598.0,33972.39808119531,94.53141378402532,1,5,0,VPN,False
62266.0,10000.0,17,4159.235638731602,455.0,406.0,40495.0,47908.0,21254.626493573545,207.00918985743493,0,0,0,VOIP,False
16468.0,443.0,6,2127.351123900975,53.0,739.0,11660.0,631845.0,302491.2026840165,372.29397211481034,1,2,0,VIDEO,False
46543.0,8080.0,6,1903.0107871171708,31.0,31.0,5828.0,33573.0,20704.559462685815,32.579951947577996,0,4,0,WEB,False
21564.0,443.0,6,2701.7877536039373,53.0,55.0,19981.0,35475.0,20525.66857852797,39.973532286515805,0,5,0,WEB,False
35909.0,5060.0,17,2425.3847519920637,459.0,175.0,29835.0,26425.0,23196.31965765079,261.4018247947139,0,0,0,VOIP,False
26633.0,1935.0,6,7189.575032002753,197.0,907.0,56342.0,977746.0,143831.58884871405,153.5556684624329,2,5,0,VIDEO,False
1111.0,443.0,6,6888.143519451589,55.0,38.0,8580.0,21432.0,4357.0520729204345,13.50146084171666,1,9,0,WEB,False
3879.0,443.0,6,7105.886596121925,43.0,161.0,50912.0,225400.0,38884.94366780336,28.70859212857887,2,6,1,BULK,False
6984.0,443.0,17,2560.178683141016,22.0,56.0,2618.0,24584.0,10625.03964239972,30.466623487507466,0,0,0,WEB,False
39983.0,443.0,6,1685.798088523867,9.0,57.0,1764.0,58938.0,36007.87093853714,39.15059605850632,2,2,1,WEB,False
20177.0,500.0,6,3036.8667186036164,345.0,89.0,129720.0,47882.0,58481.98701379404,142.91045350833105,1,5,1,VPN,False
9120.0,443.0,17,2314.186130940513,54.0,52.0,11664.0,43888.0,24004.98354789768,45.80444009355476,0,0,0,WEB,False
61830.0,20000.0,17,4615.790678368744,396.0,476.0,51084.0,58548.0,23751.51033468112,188.916712381804,0,0,0,VOIP,False
52920.0,443.0,6,5269.332024319434,34.0,314.0,8670.0,160140.0,32036.31868724439,66.04252652781854,2,8,1,VIDEO,False
49489.0,443.0,6,9117.373969784509,133.0,402.0,13034.0,261702.0,30133.238025608098,58.679176896003185,1,8,0,VIDEO,False
59119.0,443.0,6,2923.974128901777,21.0,400.0,2415.0,379600.0,130649.2407795284,143.98212208468635,1,7,0,VIDEO,False
50914.0,500.0,17,1032.2871033767085,82.0,142.0,43952.0,45724.0,86871.18119238473,216.99389565875128,0,0,0,VPN,False
19.0,65535.0,255,54481.9453041281,3700.0,22640.0,1406000.0,52241800.0,5908137.057206188,7251.943699779442,0,0,0,VIDEO,True
62946.0,8080.0,6,2495.2919632821063,16.0,38.0,2080.0,23636.0,10305.808049081055,21.64075418612447,0,7,1,WEB,False
33398.0,1194.0,6,3353.9514509189567,340.0,156.0,107780.0,57096.0,49158.73184593213,147.8852652634849,2,9,1,VPN,False
17644.0,443.0,6,2274.9984882571825,54.0,41.0,20142.0,17794.0,16675.175915858206,41.758269506709446,0,8,0,WEB,False
30220.0,10000.0,17,6882.910778257018,171.0,347.0,20691.0,53438.0,10770.007397767247,75.25885728990589,0,0,0,VOIP,False
45637.0,10000.0,17,3103.402698586315,437.0,454.0,48507.0,29056.0,24992.88926807084,287.10421641570235,0,0,0,VOIP,False
26829.0,80.0,6,1987.5406147251315,31.0,24.0,7967.0,14304.0,11205.305609857933,27.672390487278804,0,6,1,WEB,False
46546.0,443.0,6,6821.032682110335,138.0,1191.0,40986.0,724128.0,112169.818802757,194.8385328053912,2,9,0,VIDEO,False
17535.0,3478.0,17,5062.2941241833,185.0,1424.0,26455.0,1425424.0,286802.5769313101,317.8400860419346,0,0,0,VIDEO,False
61412.0,8080.0,17,1840.7467975005463,33.0,792.0,8448.0,914760.0,501539.9191532348,448.1876600954701,0,0,0,VIDEO,False
14407.0,20.0,6,4181.758584476778,119.0,50.0,154462.0,45850.0,47901.378320495045,40.41361943450049,0,8,1,BULK,False
52804.0,500.0,6,3176.9266117413094,82.0,282.0,17794.0,76422.0,29656.33504148185,114.57614370276168,2,8,1,VPN,False
27699.0,500.0,6,1746.1741185365172,43.0,175.0,7439.0,69125.0,43846.71562087343,124.84436556802684,0,2,0,VPN,False
33536.0,1194.0,6,4987.306856459774,78.0,342.0,33462.0,93708.0,25498.73181259821,84.21378753865885,0,3,1,VPN,False
13841.0,443.0,17,6148.162569589436,113.0,12.0,145092.0,15708.0,26154.155518815103,20.331277611019203,0,0,0,BULK,False
11374.0,20000.0,17,3395.3194789566764,414.0,112.0,61686.0,12208.0,21763.489550240018,154.91914774442105,0,0,0,VOIP,False
33458.0,443.0,6,6381.896560398272,25.0,59.0,2425.0,35636.0,5963.901113061091,13.1622315098692,2,7,0,WEB,False
35757.0,443.0,17,7262.911380389941,6.0,56.0,1710.0,56784.0,8053.795088004984,8.536521616854873,0,0,0,WEB,False
22629.0,443.0,6,9494.470694801805,158.0,13.0,100646.0,18304.0,12528.34453058292,18.010482679526515,2,1,1,BULK,False
31337.0,12345.0,255,77074.42115818322,1060.0,780.0,781750.0,1651650.0,189432.49628868385,358.0954561222757,2,5,0,WEB,True
55850.0,443.0,6,840.2710101180218,51.0,42.0,16575.0,13146.0,35370.731159492796,110.67857736391204,0,9,1,WEB,False
61640.0,20000.0,17,5050.725282004786,130.0,164.0,16380.0,12628.0,5743.333557133372,58.20946172770309,0,0,0,VOIP,False
39349.0,443.0,6,6824.4200090128925,50.0,63.0,17500.0,16569.0,4992.219112394264,16.55818367725944,1,4,1,WEB,False
31339.0,20000.0,17,3013.347730555172,355.0,483.0,34080.0,86940.0,40161.31254048917,278.0960164347209,0,0,0,VOIP,False
36660.0,4500.0,17,2786.0143410077467,68.0,226.0,33116.0,71642.0,37601.38577108233,105.52709498747784,0,0,0,VPN,False
16355.0,443.0,6,2508.846806225776,18.0,13.0,1548.0,13247.0,5897.13168746923,12.356274573271117,0,2,1,WEB,False
30735.0,443.0,6,3281.5091159975273,14.0,29.0,1764.0,25578.0,8332.14202170164,13.103727120663102,2,6,1,WEB,False
51717.0,22.0,6,1741.04378978011,66.0,190.0,63624.0,172330.0,135524.44883066407,147.03823160722007,0,8,1,BULK,False
49526.0,443.0,6,5701.595395803652,337.0,359.0,186024.0,104110.0,50886.45893981487,122.0710961904194,0,5,1,VPN,False
30771.0,500.0,6,6053.238315496206,363.0,366.0,205821.0,162504.0,60847.596080447234,120.4314058036952,2,6,1,VPN,False
34109.0,443.0,6,6678.41435110321,57.0,1172.0,9348.0,1414604.0,213217.0789559915,184.0257185894704,1,5,1,VIDEO,False
15084.0,20000.0,17,6255.533034398819,325.0,183.0,30225.0,12078.0,6762.4932627448725,81.20810763951482,0,0,0,VOIP,False
50519.0,500.0,6,3350.6221163129767,156.0,375.0,66924.0,90750.0,47058.12667812998,158.47803230771729,1,4,0,VPN,False
40477.0,443.0,6,1248.6069670982513,10.0,11.0,3220.0,12727.0,12771.833267165448,16.81874325017084,1,6,0,WEB,False
34570.0,4500.0,6,3047.181682163785,196.0,40.0,31164.0,19520.0,16633.074521506576,77.44861469251741,1,6,1,VPN,False
19353.0,443.0,6,5930.046317831367,56.0,53.0,11312.0,57505.0,11604.799745504612,18.380969415406117,2,2,0,WEB,False
34441.0,443.0,17,10352.142287078364,325.0,358.0,110500.0,54416.0,15930.61565680464,65.9766820296246,0,0,0,VPN,False
23625.0,1935.0,17,9287.479980863296,119.0,1043.0,10710.0,655004.0,71678.64710036448,125.11467076045196,0,0,0,VIDEO,False
45121.0,500.0,17,3481.1312426505224,379.0,183.0,123175.0,89304.0,61037.342515767705,161.44177304044848,0,0,0,VPN,False
32526.0,443.0,6,2321.74168790084,41.0,28.0,8897.0,13748.0,9753.453675750665,29.719068387140464,0,3,1,WEB,False
56596.0,443.0,6,2886.5995339629444,30.0,308.0,15000.0,171556.0,64628.29284250651,117.09279240961,1,3,0,VPN,False
2516.0,20000.0,17,3423.2727987616504,185.0,332.0,25345.0,51792.0,22533.115101987743,151.02506589221338,0,0,0,VOIP,False
39850.0,20000.0,17,2482.8316264270557,425.0,50.0,63750.0,5100.0,27730.434584112052,191.31381884463653,0,0,0,VOIP,False
38220.0,443.0,6,3533.303731061317,59.0,41.0,8201.0,20500.0,8122.992582746043,28.302123907689776,0,3,1,WEB,False
7.0,31337.0,255,71420.23720098469,820.0,1280.0,172200.0,3372800.0,297814.7487825306,441.0514615256094,0,2,1,WEB,True
25862.0,1194.0,6,2856.283563577668,343.0,258.0,178703.0,26058.0,71687.91033601876,210.41328237285063,0,2,0,VPN,False
61507.0,443.0,17,5449.364919849973,115.0,914.0,24840.0,1017282.0,191237.33046468295,188.82934344362636,0,0,0,VIDEO,False
